Rndrng_NPI,specialty,avg_complexity,total_services,total_benes,z
1407038631,Physician Assistant,4.730769230769231,520.0,365.0,2.5831508585241676
1831145655,Internal Medicine,4.6824324324324325,148.0,82.0,2.58311652144285
1497753545,Family Practice,4.6015424164524426,389.0,149.0,2.5830616089293863
1447632682,Optometry,4.533333333333333,75.0,75.0,2.582900927875724
1821054081,Gastroenterology,4.652509652509653,259.0,143.0,2.5826057714255946
1093805681,Internal Medicine,4.68218085106383,752.0,303.0,2.582469487001072
1790809010,Obstetrics & Gynecology,4.514018691588785,107.0,104.0,2.5823135027964885
1629064670,Obstetrics & Gynecology,4.513931888544891,323.0,217.0,2.5821326965234164
1437418662,Obstetrics & Gynecology,4.513888888888889,144.0,120.0,2.5820431304529614
1184676926,Pulmonary Disease,4.821808510638298,376.0,255.0,2.581804725029365
1548712748,Nurse Practitioner,4.904347826086957,115.0,115.0,2.5817922379536973
1497789846,Cardiology,4.770220588235294,544.0,325.0,2.5817694308402372
1447353743,Internal Medicine,4.681818181818182,66.0,46.0,2.5815367490395476
1053372821,Physician Assistant,4.7298850574712645,348.0,232.0,2.581403424802206
1811163371,Clinical Cardiac Electrophysiology,4.850187265917603,267.0,209.0,2.5811040566513417
1770098790,Physician Assistant,4.72972972972973,296.0,225.0,2.581096443202402
1093999740,Obstetrics & Gynecology,4.513333333333334,150.0,101.0,2.580885936822666
1730391681,Podiatry,3.935374149659864,294.0,215.0,2.580441812412088
1467707885,Nurse Practitioner,4.903614457831325,415.0,103.0,2.580423940336204
1689089989,Nurse Practitioner,4.903614457831325,166.0,128.0,2.580423940336204
1578560967,General Surgery,4.751807228915663,415.0,347.0,2.5801263286073337
1063460616,Podiatry,3.9352469959946594,1498.0,599.0,2.580095231886099
1720173347,Internal Medicine,4.681222707423581,229.0,178.0,2.5800052666223734
1780606053,Pain Management,4.718446601941747,103.0,83.0,2.5799824314718216
1003279647,Allergy/ Immunology,4.785714285714286,126.0,102.0,2.5799679599030245
1841230372,Endocrinology,4.899441340782123,358.0,332.0,2.5799477749559063
1275173858,Physician Assistant,4.7290322580645165,155.0,140.0,2.5797179967929598
1578901708,Nurse Practitioner,4.903225806451613,124.0,86.0,2.5796988056541235
1700456696,Nurse Practitioner,4.903061224489796,196.0,97.0,2.579391733314262
1740227768,Nephrology,4.618181818181818,55.0,44.0,2.579253006494696
1346622974,Obstetrics & Gynecology,4.5125,160.0,99.0,2.579150146377223
1841396504,Rheumatology,4.921453692848769,853.0,386.0,2.5791352296023455
1699112409,Family Practice,4.6,50.0,34.0,2.5789122152571102
1447264395,Physician Assistant,4.728571428571429,70.0,66.0,2.5788072375581486
1457089856,Nurse Practitioner,4.902654867256637,113.0,110.0,2.578633563554783
1811524564,Nurse Practitioner,4.902597402597403,154.0,153.0,2.5785263476291997
1124434279,Nurse Practitioner,4.902527075812275,277.0,153.0,2.57839513391522
1518930304,Internal Medicine,4.680534918276375,673.0,665.0,2.5782363627111042
1225103831,Obstetrics & Gynecology,4.511904761904762,84.0,79.0,2.577910296059049
1982643318,Vascular Surgery,4.577540106951871,187.0,153.0,2.5778318307032566
1720607161,Physician Assistant,4.728070175438597,114.0,103.0,2.57781658716239
1881005437,Allergy/ Immunology,4.7846153846153845,65.0,56.0,2.577531589268434
1023619715,Nurse Practitioner,4.901960784313726,153.0,72.0,2.5773385633555845
1750974994,Nurse Practitioner,4.901960784313726,153.0,128.0,2.5773385633555845
1013633767,Nurse Practitioner,4.901785714285714,112.0,72.0,2.57701192268034
1942529227,Internal Medicine,4.68,1175.0,552.0,2.5768606227257727
1639170731,Otolaryngology,4.387596899224806,129.0,98.0,2.5767789525199682
1952315640,General Surgery,4.74971558589306,879.0,702.0,2.5764057541893037
1255727731,Physician Assistant,4.7272727272727275,88.0,46.0,2.576240552441865
1063876779,Hospitalist,4.5133689839572195,187.0,146.0,2.5759046988561582
1396102521,Nurse Practitioner,4.9010989010989015,364.0,98.0,2.5757304861851513
1215901285,Internal Medicine,4.679439941046426,1357.0,608.0,2.5754202242002338
1881770477,Optometry,4.529411764705882,306.0,174.0,2.5752948048210884
1992818892,Nephrology,4.616522811344019,811.0,374.0,2.5749445257164303
1760472351,Family Practice,4.598513011152416,538.0,302.0,2.5749119323859477
1093794604,Otolaryngology,4.386792452830188,318.0,243.0,2.574714250162811
1881048031,Internal Medicine,4.67910447761194,134.0,116.0,2.5745574560339133
1033313747,Colorectal Surgery (Proctology),4.6923076923076925,91.0,68.0,2.5741102168263637
1700837432,Obstetrics & Gynecology,4.51,100.0,90.0,2.573942775040894
1003802109,Family Practice,4.598152424942263,433.0,291.0,2.573941886886012
1548225857,Family Practice,4.5981416957026715,861.0,363.0,2.5739130231904777
1912940859,Dermatology,4.0467032967032965,364.0,316.0,2.5738980226481067
1194375485,Nurse Practitioner,4.9,210.0,121.0,2.573680187792849
1649674672,Nurse Practitioner,4.9,320.0,239.0,2.573680187792849
1316942170,Cardiology,4.767058823529411,425.0,238.0,2.573601898065548
1225115371,Infectious Disease,4.526470588235294,340.0,285.0,2.5735395956979383
1770519340,Internal Medicine,4.678624813153961,669.0,131.0,2.573323821657358
1487617734,Physical Medicine and Rehabilitation,4.677130044843049,223.0,196.0,2.573176226092761
1225029655,Orthopedic Surgery,4.383941605839416,685.0,488.0,2.5731523140053305
1548346364,Cardiology,4.766773162939297,626.0,476.0,2.572863974010715
1669489233,Physician Assistant,4.7254901960784315,102.0,33.0,2.572717651301867
1649231754,Pulmonary Disease,4.817891373801917,313.0,254.0,2.5721098395373527
1780679803,Pulmonary Disease,4.817865429234339,1724.0,744.0,2.5720456269192304
1528283488,General Surgery,4.746987951807229,83.0,73.0,2.571553891088466
1255521308,Nurse Practitioner,4.898823529411764,425.0,167.0,2.5714851624552058
1609869551,Cardiology,4.766233766233766,77.0,48.0,2.5714705938319846
1720792708,Nurse Practitioner,4.898809523809524,336.0,217.0,2.571459031201187
1831349935,General Surgery,4.746835443037975,158.0,146.0,2.5712826114201475
1902878887,Neurosurgery,5.0,66.0,64.0,2.571216099765971
1447626791,Neurosurgery,5.0,71.0,69.0,2.571216099765971
1952341315,Neurosurgery,5.0,79.0,74.0,2.571216099765971
1699076224,Neurosurgery,5.0,59.0,44.0,2.571216099765971
1083932214,Neurosurgery,5.0,93.0,85.0,2.571216099765971
1558686113,Neurosurgery,5.0,151.0,126.0,2.571216099765971
1275735250,Neurosurgery,5.0,112.0,73.0,2.571216099765971
1528033222,Neurosurgery,5.0,106.0,90.0,2.571216099765971
1083718407,Neurosurgery,5.0,128.0,112.0,2.571216099765971
1700945607,Neurosurgery,5.0,128.0,112.0,2.571216099765971
1023001468,Neurosurgery,5.0,83.0,71.0,2.571216099765971
1427373265,Neurosurgery,5.0,106.0,105.0,2.571216099765971
1205870565,Neurosurgery,5.0,309.0,82.0,2.571216099765971
1487687620,Neurosurgery,5.0,57.0,44.0,2.571216099765971
1053798843,Neurosurgery,5.0,65.0,65.0,2.571216099765971
1720346182,Neurosurgery,5.0,56.0,25.0,2.571216099765971
1396163689,Neurosurgery,5.0,51.0,45.0,2.571216099765971
1396159414,Neurosurgery,5.0,57.0,57.0,2.571216099765971
1184986978,Neurosurgery,5.0,216.0,159.0,2.571216099765971
1750484200,Neurosurgery,5.0,52.0,51.0,2.571216099765971
1962820589,Neurosurgery,5.0,175.0,144.0,2.571216099765971
1518224492,Neurosurgery,5.0,262.0,245.0,2.571216099765971
1114244720,Neurosurgery,5.0,82.0,71.0,2.571216099765971
1821060229,Neurosurgery,5.0,85.0,62.0,2.571216099765971
1003173477,Neurosurgery,5.0,61.0,50.0,2.571216099765971
1205080892,Neurosurgery,5.0,138.0,116.0,2.571216099765971
1871578252,Neurosurgery,5.0,181.0,157.0,2.571216099765971
1437416591,Neurosurgery,5.0,311.0,266.0,2.571216099765971
1306857982,Neurosurgery,5.0,177.0,161.0,2.571216099765971
1053323915,Neurosurgery,5.0,230.0,201.0,2.571216099765971
1245202274,Neurosurgery,5.0,119.0,76.0,2.571216099765971
1598758195,Neurosurgery,5.0,172.0,83.0,2.571216099765971
1215915517,Neurosurgery,5.0,88.0,85.0,2.571216099765971
1083759997,Neurosurgery,5.0,77.0,51.0,2.571216099765971
1013370089,Neurosurgery,5.0,50.0,45.0,2.571216099765971
1588661656,Neurosurgery,5.0,137.0,86.0,2.571216099765971
1083049886,Neurosurgery,5.0,158.0,131.0,2.571216099765971
1831410299,Neurosurgery,5.0,82.0,62.0,2.571216099765971
1720254824,Nurse Practitioner,4.898648648648648,148.0,86.0,2.5711588749050156
1831359306,Orthopedic Surgery,4.383152173913044,368.0,138.0,2.5711164244687033
1598838633,Dermatology,4.045662100456621,219.0,199.0,2.570915207271647
1366940439,Nurse Practitioner,4.8984910836762685,729.0,395.0,2.570864894664322
1144438383,General Surgery,4.746478873239437,71.0,64.0,2.570648351913938
1023083797,General Surgery,4.746478873239437,142.0,122.0,2.570648351913938
1932256823,Maxillofacial Surgery,5.0,52.0,51.0,2.5706354871799344
1104991363,Maxillofacial Surgery,5.0,78.0,23.0,2.5706354871799344
1124038427,Maxillofacial Surgery,5.0,63.0,57.0,2.5706354871799344
1477665693,Orthopedic Surgery,4.3829201101928374,363.0,313.0,2.5705179484202745
1598010902,Nurse Practitioner,4.898305084745763,118.0,81.0,2.5705178631538734
1114113362,Physician Assistant,4.724324324324324,185.0,114.0,2.570413483529219
1306068978,Obstetrics & Gynecology,4.508196721311475,122.0,102.0,2.57018663833928
1881080257,Gastroenterology,4.647058823529412,136.0,123.0,2.5701812677961264
1528167186,Otolaryngology,4.385,200.0,102.0,2.570113717910638
1376898437,Podiatry,3.931578947368421,1140.0,623.0,2.5700972957653505
1093000341,Nurse Practitioner,4.898058252427185,206.0,95.0,2.5700573304394596
1184341422,Physician Assistant,4.724137931034483,87.0,63.0,2.5700451056094553
1588330070,Nurse Practitioner,4.897674418604651,215.0,200.0,2.5693411842184397
1598978363,Nurse Practitioner,4.897637795275591,254.0,105.0,2.5692728534534894
1114125994,Cardiology,4.76537216828479,618.0,398.0,2.5692448970640456
1679144265,Physician Assistant,4.723684210526316,76.0,60.0,2.569148396199501
1336146844,Internal Medicine,4.676923076923077,65.0,35.0,2.568947178194771
1427319912,Dermatology,4.044943820224719,356.0,266.0,2.56885748056819
1225395544,Physician Assistant,4.723502304147465,217.0,146.0,2.5687888859752332
1386900884,Colorectal Surgery (Proctology),4.689473684210526,190.0,156.0,2.5686308630434804
1134656903,Undefined Physician type,5.0,188.0,167.0,2.568469519758383
1831558733,Nurse Practitioner,4.897196261682243,107.0,107.0,2.568449052642394
1316940372,Urology,4.503968253968254,504.0,398.0,2.5684335727552914
1962653279,Obstetrics & Gynecology,4.507352941176471,136.0,122.0,2.5684290877436062
1619409687,Physical Medicine and Rehabilitation,4.674757281553398,206.0,178.0,2.568171167213893
1689883449,Otolaryngology,4.38421052631579,190.0,181.0,2.5680874447026176
1063431708,Nurse Practitioner,4.896825396825397,252.0,95.0,2.567757103548419
1619465416,Nurse Practitioner,4.896774193548387,310.0,167.0,2.5676615699315724
1437299237,Family Practice,4.595744680851064,141.0,110.0,2.5674645972534633
1073537304,Physical Medicine and Rehabilitation,4.674329501915709,261.0,211.0,2.5672688175007328
1902541998,Nurse Practitioner,4.896551724137931,203.0,159.0,2.567246492837691
1629310503,Nurse Practitioner,4.896551724137931,232.0,210.0,2.567246492837691
1770557878,Dermatology,4.044368600682594,879.0,761.0,2.5672095936299018
1760784193,Nurse Practitioner,4.896396396396397,222.0,100.0,2.5669566867586315
1043655723,Nurse Practitioner,4.896373056994818,193.0,85.0,2.566913140767476
1346668100,Nephrology,4.613333333333333,150.0,84.0,2.5666613743823623
1447669460,Physician Assistant,4.722419928825623,281.0,154.0,2.5666497361710525
1720567357,Physician Assistant,4.722371967654986,371.0,311.0,2.5665549482294714
1750479168,Internal Medicine,4.6759410801964,611.0,240.0,2.56642161079126
1285886994,Physician Assistant,4.722222222222222,144.0,37.0,2.5662589992118714
1457911604,Physician Assistant,4.722222222222222,54.0,52.0,2.5662589992118714
1295908895,Physician Assistant,4.722222222222222,72.0,69.0,2.5662589992118714
1265743009,Internal Medicine,4.67578125,512.0,397.0,2.5660105483883435
1639247828,Ophthalmology,4.737226277372263,137.0,74.0,2.5660099735424167
1053498204,Internal Medicine,4.675675675675675,999.0,426.0,2.5657390250065255
1174506265,Dermatology,4.043795620437956,411.0,291.0,2.5655681218232473
1295744845,Optometry,4.524390243902439,82.0,80.0,2.5655552570072264
1962968545,Physician Assistant,4.7218045112781954,266.0,169.0,2.565433457215405
1861832412,Cardiology,4.763888888888889,360.0,244.0,2.565413260555011
1881655728,Nurse Practitioner,4.895431472081218,985.0,381.0,2.565156358436016
1851553671,Clinical Cardiac Electrophysiology,4.844006568144499,609.0,501.0,2.565152121858177
1699193102,General Surgery,4.743243243243243,74.0,74.0,2.5648928754488036
1275536773,Internal Medicine,4.675233644859813,1712.0,850.0,2.5646021794452714
1053692715,Nurse Practitioner,4.895131086142322,267.0,167.0,2.56459590690111
1255628350,Podiatry,3.9295302013422817,298.0,237.0,2.5645130644794136
1700854270,Cardiology,4.763482280431433,1298.0,559.0,2.564362901590425
1720678147,Nurse Practitioner,4.895,200.0,77.0,2.5643513301078706
1629679311,Physician Assistant,4.72093023255814,129.0,121.0,2.5637055786181526
1801382114,Nurse Practitioner,4.894557823129252,294.0,230.0,2.5635263290881114
1831589274,Nurse Practitioner,4.894366197183099,284.0,167.0,2.56316879885203
1629068309,Nurse Practitioner,4.894366197183099,142.0,81.0,2.56316879885203
1851687677,Cardiology,4.762987012987013,308.0,237.0,2.563083516986943
1710244553,Obstetrics & Gynecology,4.504761904761905,105.0,69.0,2.563032092240968
1083288666,Nurse Practitioner,4.894285714285714,350.0,191.0,2.5630186361528744
1336553478,Colorectal Surgery (Proctology),4.686567164179104,67.0,50.0,2.5630113125753224
1770786139,Nurse Practitioner,4.894117647058824,255.0,185.0,2.562705061104641
1427492727,Otolaryngology,4.381987577639752,322.0,256.0,2.5623819963322068
1801493283,Nurse Practitioner,4.893939393939394,264.0,218.0,2.562372481508027
1104474642,Orthopedic Surgery,4.379518072289157,166.0,143.0,2.5617443314180575
1790338341,Orthopedic Surgery,4.379310344827586,116.0,99.0,2.5612086168727575
1457362972,Ophthalmology,4.734848484848484,264.0,241.0,2.560914059640151
1295002400,Nurse Practitioner,4.893129770992366,131.0,123.0,2.5608619100577648
1346513223,Nurse Practitioner,4.893129770992366,131.0,118.0,2.5608619100577648
1194773010,Nephrology,4.611030478955008,689.0,305.0,2.5606808060097053
1336422294,Nurse Practitioner,4.892988929889299,271.0,155.0,2.560599132736423
1235413436,Nurse Practitioner,4.892857142857143,280.0,172.0,2.560353248242882
1265513055,Nurse Practitioner,4.892857142857143,168.0,144.0,2.560353248242882
1942393178,Internal Medicine,4.673539518900344,291.0,187.0,2.5602451086074143
1396036554,Physician Assistant,4.719101123595506,267.0,243.0,2.560090623620302
1306587795,Nurse Practitioner,4.8927038626609445,233.0,75.0,2.5600672624156293
1528693223,Nurse Practitioner,4.892655367231638,177.0,135.0,2.559976781023956
1982784047,Internal Medicine,4.673333333333333,300.0,234.0,2.5597148262419327
1346440146,Family Practice,4.592814371257485,501.0,299.0,2.559581507011428
1841401031,Gastroenterology,4.642384105960265,151.0,131.0,2.55952581600794
1518166636,Nurse Practitioner,4.8924050632911396,158.0,120.0,2.559509771056175
1538202452,Nurse Practitioner,4.8924050632911396,316.0,254.0,2.559509771056175
1538127618,Internal Medicine,4.673245614035087,456.0,380.0,2.559489223656619
1861433401,Internal Medicine,4.673151750972763,257.0,139.0,2.5592478201120246
1396714499,Nurse Practitioner,4.892,500.0,212.0,2.558754015496886
1497851091,Optometry,4.520833333333333,144.0,141.0,2.558656410639073
1669712832,Nurse Practitioner,4.891891891891892,148.0,90.0,2.5585523104658594
1326044850,Physician Assistant,4.71830985915493,71.0,70.0,2.558526810090046
1003067604,Physical Medicine and Rehabilitation,4.67005076142132,197.0,151.0,2.558243328866776
1730604364,Nurse Practitioner,4.891666666666667,120.0,53.0,2.55813209165122
1427047299,Nurse Practitioner,4.891640866873065,323.0,252.0,2.558083955130657
1457858508,Urology,4.5,80.0,80.0,2.557940182668703
1235523598,Urology,4.5,96.0,84.0,2.557940182668703
1730432352,Nurse Practitioner,4.8915094339622645,212.0,111.0,2.5578387313466617
1447906870,Physician Assistant,4.717948717948718,234.0,140.0,2.557813069555723
1952560310,Internal Medicine,4.672566371681416,113.0,92.0,2.5577423009827314
1972563989,Addiction Medicine,5.0,88.0,36.0,2.557617048225489
1518169713,Addiction Medicine,5.0,87.0,39.0,2.557617048225489
1659557593,Addiction Medicine,5.0,290.0,19.0,2.557617048225489
1144428749,Pain Management,4.709219858156028,141.0,106.0,2.5573876673505285
1881239192,Nurse Practitioner,4.891228070175439,285.0,176.0,2.5573137708016613
1811932064,Nurse Practitioner,4.891213389121339,239.0,90.0,2.557286379308789
1730119181,Orthopedic Surgery,4.377777777777778,90.0,75.0,2.557256234005216
1184653891,Nephrology,4.60968660968661,351.0,214.0,2.5571907451012903
1932368073,Family Practice,4.59190031152648,321.0,211.0,2.557122512452658
1861059479,Physician Assistant,4.717579250720461,347.0,190.0,2.557082873908217
1538477856,Nurse Practitioner,4.891025641025641,156.0,109.0,2.556936084255711
1194720110,Internal Medicine,4.672199170124482,964.0,419.0,2.5567979065081694
1104895622,Cardiology,4.76046511627907,1290.0,733.0,2.5565689038096306
1558320333,Family Practice,4.591608391608392,715.0,341.0,2.5563371923408247
1629213780,Podiatry,3.926530612244898,1225.0,534.0,2.556337136829596
1649212531,Orthopedic Surgery,4.377410468319559,363.0,274.0,2.5563089686898537
1003103565,Physician Assistant,4.717171717171717,198.0,42.0,2.5562774459818773
1497862841,Nurse Practitioner,4.890547263681592,201.0,153.0,2.5560435414232403
1881958189,Nurse Practitioner,4.890510948905109,274.0,153.0,2.5559757863469064
1144669870,Nurse Practitioner,4.890410958904109,146.0,137.0,2.5557892278490564
1861620981,Family Practice,4.591397849462366,93.0,70.0,2.555770793916402
1033406566,Internal Medicine,4.671779141104294,326.0,218.0,2.555717646693554
1649228594,General Practice,4.790322580645161,124.0,34.0,2.5555130179396834
1316145840,Cardiology,4.76,150.0,102.0,2.555367406289503
1700277878,Nurse Practitioner,4.889908256880734,109.0,52.0,2.5548513007222526
1487814109,Otolaryngology,4.378947368421053,190.0,172.0,2.554578956649145
1447927207,Physician Assistant,4.716216216216216,74.0,61.0,2.5543890440194454
1770556243,Cardiology,4.759615384615385,208.0,183.0,2.5543738602632455
1619191368,Optometry,4.518518518518518,135.0,135.0,2.5541666852248786
1912954181,Gastroenterology,4.64,250.0,244.0,2.5540915355959632
1932580529,Cardiology,4.7594936708860756,79.0,68.0,2.554059446963794
1962428300,Internal Medicine,4.670926517571885,313.0,216.0,2.553524810258949
1124054812,Interventional Cardiology,4.705128205128205,312.0,275.0,2.5533221430964437
1801949540,Obstetrics & Gynecology,4.5,128.0,95.0,2.5531132896955806
1649230418,Gastroenterology,4.6395348837209305,86.0,77.0,2.5530313594432408
1144789967,Internal Medicine,4.670731707317073,82.0,44.0,2.5530237837116556
1528724762,Nurse Practitioner,4.888888888888889,135.0,120.0,2.5529493929373452
1649690637,Gastroenterology,4.639344262295082,183.0,167.0,2.552596861019993
1295025641,Otolaryngology,4.37799043062201,209.0,183.0,2.552122867912149
1770094757,Physician Assistant,4.715025906735751,193.0,156.0,2.55203657880644
1770541336,Family Practice,4.589958158995816,239.0,92.0,2.55189775268783
1750372231,General Surgery,4.735849056603773,212.0,201.0,2.5517402383325902
1346504719,Pulmonary Disease,4.809611829944547,541.0,378.0,2.5516180280494853
1649279787,Endocrinology,4.888535031847134,314.0,177.0,2.551520064569652
1679736631,Internal Medicine,4.670103092783505,97.0,95.0,2.551407069182755
1487972972,General Surgery,4.735632183908046,87.0,79.0,2.551354469348604
1104827120,Family Practice,4.589743589743589,78.0,36.0,2.551320520581648
1104211986,Family Practice,4.589743589743589,78.0,36.0,2.551320520581648
1700057106,Urology,4.497457627118644,1180.0,817.0,2.5512172988505157
1184823643,Internal Medicine,4.670025188916877,397.0,372.0,2.5512067106063765
1881778009,Podiatry,3.9246153846153846,650.0,423.0,2.5511168343069976
1427551217,Physical Medicine and Rehabilitation,4.666666666666667,51.0,49.0,2.5511049878562853
1205148624,Nurse Practitioner,4.88785046728972,107.0,67.0,2.551011935474214
1023499746,Pulmonary Disease,4.809352517985611,278.0,178.0,2.550976232816487
1386110542,Nurse Practitioner,4.88780487804878,205.0,69.0,2.5509268763660757
1376166579,Physician Assistant,4.714285714285714,63.0,61.0,2.5505737012790246
1366406639,General Surgery,4.734939759036145,83.0,67.0,2.5501227972912957
1952498008,Orthopedic Surgery,4.375,176.0,157.0,2.5500925400577943
1154403491,Nurse Practitioner,4.886956521739131,230.0,77.0,2.5493440373103007
1366500415,Advanced Heart Failure and Transplant Cardiology,4.926136363636363,176.0,115.0,2.549044720629422
1891863338,Internal Medicine,4.669117647058823,136.0,75.0,2.5488726314065646
1184966368,Physician Assistant,4.713286713286713,143.0,129.0,2.548599328112652
1770572109,Gastroenterology,4.637450199203188,251.0,203.0,2.548279573898164
1174788103,Rheumatology,4.91,400.0,243.0,2.548182219521176
1710184031,Endocrinology,4.887096774193548,682.0,358.0,2.5477711911166194
1487754131,Podiatry,3.9233870967741935,496.0,297.0,2.5477689115760183
1649259458,Nurse Practitioner,4.8860103626943,386.0,184.0,2.547578720694985
1902993512,Orthopedic Surgery,4.373994638069705,746.0,624.0,2.5474997821947873
1750984886,Nurse Practitioner,4.885964912280702,228.0,153.0,2.547493920606949
1992874226,Pulmonary Disease,4.80787037037037,432.0,239.0,2.547307928130634
1699067819,General Surgery,4.733333333333333,105.0,104.0,2.547265318118339
1215151634,Family Practice,4.588235294117647,204.0,87.0,2.547262918423492
1043291347,Internal Medicine,4.668478260869565,368.0,160.0,2.547228213585225
1144491929,Pulmonary Disease,4.8076923076923075,104.0,49.0,2.5468672242833277
1881906626,Podiatry,3.92299522039299,1883.0,504.0,2.5467007809633326
1053304626,Nurse Practitioner,4.885496183206107,131.0,102.0,2.5466193792410077
1720173024,General Practice,4.785714285714286,70.0,26.0,2.5465760196267118
1962597641,Pulmonary Disease,4.807551766138855,821.0,546.0,2.5465193849495216
1174240592,Nurse Practitioner,4.8852813852813854,462.0,397.0,2.5462186153868567
1023341799,Nurse Practitioner,4.885185185185185,270.0,96.0,2.54603912798551
1063822237,Dermatology,4.036916395222584,921.0,686.0,2.5458605414165207
1427226448,Gastroenterology,4.636363636363637,143.0,128.0,2.5458028856746693
1144256900,General Practice,4.785310734463277,177.0,86.0,2.5457934011303784
1114285301,Physician Assistant,4.711864406779661,59.0,43.0,2.545788356146969
1851313431,Pulmonary Disease,4.807174887892376,223.0,136.0,2.5455866140005714
1760941132,Nurse Practitioner,4.8847795163584635,703.0,581.0,2.5452822426351664
1598772873,Internal Medicine,4.667621776504298,698.0,336.0,2.545025447592455
1770218976,Nurse Practitioner,4.884615384615385,130.0,70.0,2.544976010300613
1477643476,Nurse Practitioner,4.884615384615385,104.0,84.0,2.544976010300613
1124418256,Nurse Practitioner,4.884615384615385,104.0,74.0,2.544976010300613
1720327141,Physician Assistant,4.711267605633803,142.0,81.0,2.5446088696707587
1720560691,Nurse Practitioner,4.884393063583815,173.0,133.0,2.544561210047834
1205291531,Nurse Practitioner,4.884353741496598,147.0,68.0,2.54448784401673
1114037421,Gastroenterology,4.635761589403973,302.0,187.0,2.544430592641341
1235155243,Internal Medicine,4.6673728813559325,472.0,186.0,2.544385321758502
1558443689,Nurse Practitioner,4.884297520661157,242.0,73.0,2.5443829487821774
1255379699,Nurse Practitioner,4.88421052631579,190.0,100.0,2.5442206372087113
1235572934,Ophthalmology,4.7269076305220885,249.0,227.0,2.543895791833737
1073721965,Nephrology,4.604560260586319,1535.0,973.0,2.5438774928240506
1366609711,Infectious Disease,4.514563106796117,103.0,78.0,2.543769958812602
1831255868,Ophthalmology,4.726785714285715,560.0,358.0,2.543634509725379
1720015753,Family Practice,4.586776859504132,121.0,82.0,2.543339451873871
1992350854,Nurse Practitioner,4.883720930232558,172.0,151.0,2.5433071627719936
1205210176,Endocrinology,4.885245901639344,122.0,92.0,2.542946821181161
1275254419,Nurse Practitioner,4.883333333333334,120.0,118.0,2.5425839955095935
1295093508,Internal Medicine,4.666666666666667,201.0,149.0,2.5425690297580954
1962608646,Internal Medicine,4.666666666666667,231.0,193.0,2.5425690297580954
1386649853,Dermatology,4.035714285714286,504.0,310.0,2.5424167422893245
1871530501,Physician Assistant,4.7101449275362315,69.0,33.0,2.5423900675749294
1942565593,Podiatry,3.9214131218457102,1387.0,871.0,2.542388482565955
1871147264,Nurse Practitioner,4.883211678832117,137.0,113.0,2.5423570160038755
1609594845,Nurse Practitioner,4.883211678832117,274.0,149.0,2.5423570160038755
1689734113,Cardiology,4.75490966221524,1273.0,814.0,2.542217945605756
1356436786,General Practice,4.783333333333333,120.0,57.0,2.5419585704983434
1437176526,Family Practice,4.58625,1600.0,923.0,2.541922099582819
1548453939,Interventional Cardiology,4.701030927835052,194.0,192.0,2.5418862920815366
1588041313,Nephrology,4.60377358490566,159.0,80.0,2.54183447710427
1013183599,Pulmonary Disease,4.805555555555555,396.0,275.0,2.5415787781156505
1356082101,Physician Assistant,4.709677419354839,62.0,56.0,2.54146610893092
1407103492,Allergy/ Immunology,4.768339768339768,259.0,192.0,2.541446964734499
1619223708,Gastroenterology,4.634408602150538,93.0,72.0,2.5413466222761234
1043272453,Otolaryngology,4.373737373737374,198.0,171.0,2.541206917969948
1306188636,Podiatry,3.9207823960880197,2045.0,946.0,2.5406693243765046
1255302832,Cardiology,4.754297269969666,989.0,580.0,2.540636001912293
1487273561,Physician Assistant,4.709090909090909,55.0,54.0,2.540306960813888
1144508177,Physician Assistant,4.708860759493671,79.0,27.0,2.539852105223661
1609901057,Orthopedic Surgery,4.371014492753623,345.0,294.0,2.5398141965680177
1043702970,Physician Assistant,4.708791208791209,182.0,128.0,2.539714648863977
1316022122,Gastroenterology,4.633663366336633,101.0,79.0,2.5396479476143003
1275983777,Urology,4.493055555555555,144.0,121.0,2.5395767500171735
1083918445,Nurse Practitioner,4.881720430107527,93.0,63.0,2.539574686578955
1336587385,Sports Medicine,4.333333333333333,78.0,73.0,2.5393326120871245
1003801408,Podiatry,3.9202247191011237,890.0,309.0,2.539149273946662
1447463344,General Surgery,4.728682170542636,129.0,129.0,2.5389919191175716
1437183373,Nurse Practitioner,4.881287726358149,497.0,215.0,2.5387673602394147
1740635762,Nurse Practitioner,4.881188118811881,101.0,101.0,2.5385815153147178
1538109954,Nurse Practitioner,4.881028938906752,311.0,131.0,2.5382845219784667
1134183858,Physician Assistant,4.707964601769912,113.0,90.0,2.5380809861112708
1982877841,Family Practice,4.584821428571429,224.0,64.0,2.538078970681595
1629746003,Nurse Practitioner,4.8807339449541285,218.0,204.0,2.537734130658076
1477933414,Physician Assistant,4.707692307692308,65.0,56.0,2.537542838380967
1518353549,Internal Medicine,4.664670658682635,167.0,73.0,2.537435557756945
1902094675,Physician Assistant,4.7075471698113205,212.0,134.0,2.537255995486984
1639883960,Physician Assistant,4.7075471698113205,106.0,63.0,2.537255995486984
1114684172,Nurse Practitioner,4.880341880341881,117.0,112.0,2.5370026276638806
1528771854,Nurse Practitioner,4.880281690140845,142.0,88.0,2.5368903264999823
1790823045,Physician Assistant,4.7073170731707314,82.0,36.0,2.5368012445574997
1023547957,Podiatry,3.919254658385093,644.0,432.0,2.536505196383801
1982048724,General Surgery,4.7272727272727275,77.0,63.0,2.536484828511278
1831108679,Podiatry,3.9191685912240186,866.0,532.0,2.536270604625021
